User ID	id	Word	Associative Bias	frequentAssociation	makeSense	antonym1	antonym2	antonym3	p_generic	p_antonym1	p_antonym2	p_antonym3	qualified
FPMCK2P37RW2	2466	drink	hot	Yes	Yes	cold	frozen	lukewarm	4.578809440135956	8.806964010000229	0.28509905096143484	0.0031577033951180056	frozen,lukewarm
PTQGWRFHYJTJ	2166	cup	empty	Yes	Yes	full	sloshing	steaming	6.532125920057298	0.6769075989723206	0.016134689212776717	0.0019583681932999752	full,sloshing,steaming
HKXM7AJCMHJQ	2021	coyote	real	Yes	Yes	fake	plastic	imaginary	0.722353020682931	0.013323414896149188	0.008449935558019206	0.025326848844997585	fake,plastic,imaginary
FWD4Z73KK6F6	601	birthday cake	eaten	Yes	Yes	there	uneaten	inedible	2.1631147712469097	0.3848888911306858	0.0074952477007173	0.0074952477007173	there,uneaten,inedible
FWD4Z73KK6F6	6677	scarf	long	Yes	Yes	short	stubbed	small	0.26659586001187563	0.2235477557405829	0.003723832924151793	0.035422833752818406	short,stubbed,small
FWD4Z73KK6F6	2222	daisy	rare	No	Yes	common	ubidiquous	everywhere	2.4002879858016968	0.28191874735057354	0.015436738613061609	0.03800450067501515	common,ubidiquous,everywhere
HKXM7AJCMHJQ	8706	wax	solid	Yes	Yes	liquid	running	flowing	0.9314791299402714	0.2513146260753274	0.001083441839000443	0.003886068225256168	liquid,running,flowing
YYQ2E9ZT4FT3	2675	eyepiece	transparent	Yes	Yes	translucent			1.6809169203042984	0.185407092794776	0.0	0.0	translucent
VNAQPVX4R36A	7605	strainer	open	Yes	Yes	closed	shut		1.0895272716879845	2.2877655923366547	0.02650998649187386	0.0	shut
YYQ2E9ZT4FT3	3333	golf club	operational	No	Yes	broken			1.700190268456936	0.007464520604116842	0.0	0.0	broken
XJKGQQWFXKTX	5207	oil	volatile	Yes	Yes	calm			1.1632839217782025	0.015224840899463743	0.0	0.0	calm
YYQ2E9ZT4FT3	8757	weed	lethal	Yes	Yes	safe			0.8700511418282986	0.5277723073959351	0.0	0.0	safe
YYQ2E9ZT4FT3	8682	water heater	electric	Yes	Yes				4.167472571134566	0.0	0.0	0.0	
FWD4Z73KK6F6	3276	globe	round	Yes	Yes	square	triangular	pointed	2.6096355170011516	0.29008742421865463	0.053233979269862175	0.08340438944287598	square,triangular,pointed
VNAQPVX4R36A	7144	sloth	alive	Yes	Yes	dead	deceased	late	0.8248206228017807	6.664807349443438	0.07565075648017228	0.020943823619745672	deceased,late
FWD4Z73KK6F6	8765	wetsuit	wet	Yes	Yes	dry	warm		2.055457979440689	1.6393644735217094	0.08395686745643616	0.0	dry,warm
FWD4Z73KK6F6	2069	credit card	checked	No	Yes	unchecked			1.2026724405586722	0.0055534052080474785	0.0	0.0	unchecked
YYQ2E9ZT4FT3	5910	pom-pom	used	Yes	Yes	new			0.8377226069569588	0.08553987718187273	0.0	0.0	new
FWD4Z73KK6F6	6847	shell	large	No	Yes	small	tiny	little	0.6627663504332304	1.2408240698277948	0.01471388968639076	0.005252466144156642	tiny,little
MEJWNVYTN6GW	7213	snowshoe	here	Yes	Yes	there	gone		0.5109108053147793	0.3583182115107775	13.203771412372587	0.0	there
FWD4Z73KK6F6	2455	dresser	there	No	Yes	gone			0.8029895834624767	8.880964666604996	0.0	0.0	
EZCVAWE2HAMP	4362	laundry basket	open	No	Yes	closed	shut		3.0468158423900604	3.907471895217897	0.07180593092925848	0.0	shut
FPMCK2P37RW2	8859	wine bottle	sealed	Yes	Yes	empty	open	uncorked	0.3423853311687708	67.99892187118529	5.4258957505226135	0.00015479482726732383	uncorked
YYQ2E9ZT4FT3	3100	fungus	aggressive	No	Yes	passive			0.6982477381825447	0.001874448571470566	0.0	0.0	passive
VNAQPVX4R36A	2664	eye	open	Yes	Yes	closed	shut		13.185021281242369	14.953872561454773	0.6659939419478178	0.0	shut
EZCVAWE2HAMP	2655	exhaust pipe	blocked	Yes	Yes	free	clear	unfilled	1.6935573890805244	0.29832073487341404	0.3513934090733528	0.002481810770404991	free,clear,unfilled
VNAQPVX4R36A	9006	yolk	smooth	No	Yes	lumpy			5.7253044098615655	0.007806015491951256	0.0	0.0	lumpy
YYQ2E9ZT4FT3	3228	generator	operational	Yes	Yes	broken			6.060488522052765	0.8355684578418732	0.0	0.0	broken
EGZANDYA4C6Q	7971	thermos	empty	Yes	Yes	full	filled		8.011225610971449	1.31751149892807	0.4445410333573818	0.0	full,filled
YYQ2E9ZT4FT3	3885	hot-water bottle	loaded	No	Yes	empty			0.5248131230473518	62.69371509552002	0.0	0.0	
FPMCK2P37RW2	6632	saw	there	Yes	Yes	gone	missing	absent	1.0942097753286362	14.01565819978714	6.737060099840164	0.13297551777213812	absent
FWD4Z73KK6F6	7040	ski boots	new	No	Yes	used	old	worn	3.3647872507572174	0.5193887744098902	0.2836651168763637	1.8484687432646751	used,old,worn
HKXM7AJCMHJQ	797	bowling ball	used	Yes	Yes	new	shiny	smooth	2.708298154175281	0.16406853683292866	0.010045005910797043	0.10484610684216022	new,shiny,smooth
FPMCK2P37RW2	4450	letter opener	broken	No	Yes	fixed	working	intact	1.2968139722943306	0.14457035576924682	0.21014255471527574	0.14024043921381235	fixed,working,intact
YYQ2E9ZT4FT3	3212	gel	clear	Yes	Yes	opaque			1.1069648899137974	0.7514399942010641	0.0	0.0	opaque
R2FHGF3QXQ6M	6898	shoelace	loose	Yes	Yes	tight			1.6704170033335686	0.339022115804255	0.0	0.0	tight
HKXM7AJCMHJQ	2297	dish	sweet	Yes	Yes	salty	sour	bland	2.9086494818329816	0.39910185150802135	0.048852525651454926	0.4656906705349684	salty,sour,bland
YYQ2E9ZT4FT3	69	alligator	dangerous	Yes	Yes	tame			0.4223058000206947	0.2448916668072343	0.0	0.0	tame
YYQ2E9ZT4FT3	952	bucket	dry	Yes	Yes	wet			0.27649570256471634	0.16300402348861098	0.0	0.0	wet
FWD4Z73KK6F6	5806	platypus	small	No	Yes	large	huge	massive	2.931727282702924	3.9487775415182114	0.0743219570722431	0.2204656833782792	huge,massive
R2FHGF3QXQ6M	5705	pine tree	present	No	Yes	absent	missing		0.9448464959859848	0.47937296330928797	0.7546642795205116	0.0	absent,missing
PTQGWRFHYJTJ	2423	dough	dry	Yes	Yes	wet	moist	watery	1.9021829590201376	0.20813941955566406	0.27686324901878834	0.04782875766977668	wet,moist,watery
FWD4Z73KK6F6	980	bull	free	Yes	Yes	enclosed	caged	imprisoned	1.3462312519550323	0.008670135139254853	0.003168997136526741	0.02726132515817881	enclosed,caged,imprisoned
FPMCK2P37RW2	3031	forklift	stable	Yes	Yes	unstable	unbalanced	unsteady	0.8730062283575535	0.26068484876304865	0.0013564309483626855	0.0013564309483626855	unstable,unbalanced,unsteady
FPMCK2P37RW2	3667	hawk	blind	Yes	Yes	healthy	ready		0.8000342175364494	0.037947771488688886	0.535553228110075	0.0	healthy,ready
FWD4Z73KK6F6	3955	ice cube	removed	No	Yes	there	used	functional	2.504734322428704	0.1435279962606728	0.4248416516929865	0.030612616683356464	there,used,functional
YYQ2E9ZT4FT3	1499	chili	hot	Yes	Yes	mild			2.5458542630076413	0.3792926436290145	0.0	0.0	mild
FWD4Z73KK6F6	4446	leotard	closed	No	Yes	open	unzipped		0.7489101029932499	0.32796182204037905	0.003874118556268513	0.0	open,unzipped
YYQ2E9ZT4FT3	8074	toaster	empty	Yes	Yes	full			9.470752626657486	1.229608617722988	0.0	0.0	full
FWD4Z73KK6F6	4948	mouse	dead	Yes	Yes	alive	running	digging	1.0348777286708355	0.1879991381429136	0.0006581106845260365	0.001078621789929457	alive,running,digging
FWD4Z73KK6F6	6852	shell	long	No	Yes	short	tiny	puny	0.1022996730171144	0.19303810549899936	0.01471388968639076	0.0006571436642843763	tiny,puny
FPMCK2P37RW2	6785	seismograph	visible	Yes	Yes	missing	hidden	covered	0.6733633112162352	0.8548620156943798	0.09699728689156473	0.0792036356870085	hidden,covered
MEJWNVYTN6GW	942	bubble wrap	soft	Yes	Yes	rough	hard	sharp	0.8425601758062841	0.009962459444068372	0.12828647159039974	0.024293216119986027	rough,hard,sharp
FWD4Z73KK6F6	8080	toaster oven	functional	Yes	Yes	broken	working	trouble-free	1.5659203752875328	0.32615766394883394	0.7776195183396339	0.006518084410345182	broken,working,trouble-free
MEJWNVYTN6GW	1160	candle	flickering	Yes	Yes	burning	unlit		2.2708641365170483	17.608545720577236	0.0002179888724640477	0.0	unlit
EGZANDYA4C6Q	3086	fruitcake	edible	Yes	Yes	inedible	unpalatable	poisonous	3.0191797763109207	0.018974347040057186	0.018974347040057186	0.21588208619505167	inedible,unpalatable,poisonous
FPMCK2P37RW2	8804	whistle	sounding	Yes	Yes	silent	quiet	broken	4.515758156776427	9.893700480461119	0.5315130110830069	2.4657271802425385	quiet,broken
YYQ2E9ZT4FT3	3151	gargoyle	female	Yes	Yes	male			14.364683628082275	10.466328263282776	0.0	0.0	male
MEJWNVYTN6GW	5668	pill	safe	Yes	Yes	dangerous	risky	untested	3.0589815229177475	0.17570550553500652	0.02194412372773513	0.002004716407100205	dangerous,risky,untested
FWD4Z73KK6F6	4370	lava	dry	No	Yes	runny	molten	moving	1.0130737908184528	0.002665179272298701	8.242636173963549	0.023736435105092824	runny,moving
HKXM7AJCMHJQ	8207	towel rack	broken	Yes	Yes	new	intact	inset	0.5430839955806732	0.11342641664668918	0.2652803203091025	3.755444595299196e-05	new,intact,inset
MEJWNVYTN6GW	8129	tongue	sharp	No	Yes	smooth	soft	mild	3.1610630452632904	0.5941112991422415	1.6223575919866562	0.004194998837192543	smooth,soft,mild
FPMCK2P37RW2	6941	shower	warm	Yes	Yes	cold	frigid	freezing	7.0543721318244925	11.464537680149078	0.00014189541843734332	0.2611961448565125	frigid,freezing
FWD4Z73KK6F6	5498	pen	empty	No	Yes	full	stuffed	overflowing	4.995167627930642	0.6771067157387733	0.0044789074308937415	0.003068200749112293	full,stuffed,overflowing
YYQ2E9ZT4FT3	5395	paper towel	dry	Yes	Yes	moist			1.1941970326006413	0.010993167961714793	0.0	0.0	moist
YYQ2E9ZT4FT3	6035	pudding	good	Yes	Yes	bad			3.979236260056496	0.5299880169332027	0.0	0.0	bad
FPMCK2P37RW2	2308	dishwashing liquid	clear	Yes	Yes	colored	tinted	dirty	1.1568637564778328	0.022537706536240883	0.003918565562344156	0.10642856359481813	colored,tinted,dirty
FWD4Z73KK6F6	7855	tape recorder	used	No	Yes	new	fresh	unused	4.124931618571281	0.6324421614408493	0.011090996122220531	1.4719409868121147	new,fresh,unused
R2FHGF3QXQ6M	3306	goblet	cold	Yes	Yes	warm	hot	boiling	1.3675707392394545	0.4739321302622557	0.2648974535986781	0.010126196866622195	warm,hot,boiling
FPMCK2P37RW2	1468	chick	shy	Yes	Yes	aggressive	bold	careless	0.8650809526443481	0.4735810682177544	0.03810314810834825	0.0007965498298290188	aggressive,bold,careless
FWD4Z73KK6F6	1677	clove	edible	Yes	Yes	toxic	poisonous	deadly	2.590492181479932	0.17791775753721595	0.6077711004763842	0.011182592425029723	toxic,poisonous,deadly
FWD4Z73KK6F6	442	battery	electric	Yes	Yes	cranked	mechanical	wound	1.967281848192215	0.003590364940464497	0.022354195243678987	0.0026440751753398213	cranked,mechanical,wound
FWD4Z73KK6F6	3141	garbage truck	dead	No	Yes	working	functional	moving	1.9355423748493201	0.3663508919999003	0.009329152817372231	0.7467786781489849	working,functional,moving
7TVRDX6P4GTP	8344	trough	wide	Yes	Yes	narrow	thin	skinny	1.3140390627086165	1.7236566171050072	0.4092450719326735	0.0037963789509376507	thin,skinny
FWD4Z73KK6F6	7550	stick	sharp	No	Yes	curved	dull	rounded	1.6271146014332771	0.30973663087934256	0.10586593998596072	0.0919076323043555	curved,dull,rounded
VNAQPVX4R36A	611	blackberry	poisonous	No	Yes	edible	harmless	healthful	4.906986653804778	4.4150058180093765	0.14438254293054342	0.013990899606142191	edible,harmless,healthful
MEJWNVYTN6GW	585	birdbath	closed	No	Yes	open	available		2.109154127538204	1.2364143505692482	0.050582102267071605	0.0	open,available
FWD4Z73KK6F6	5055	mustache	long	Yes	Yes	short	small	tiny	0.7473445497453213	1.7451902851462364	1.2261494994163509	0.01862082281149924	tiny
VNAQPVX4R36A	5160	noose	closed	Yes	Yes	loosened	opened		3.6595471203327183	1.0193084366619587	0.4160154610872269	0.0	loosened,opened
FWD4Z73KK6F6	2355	dollhouse	open	Yes	Yes	closed	shut	encased	1.7568988725543022	4.678275063633919	0.10652090422809124	0.003349260077811777	shut,encased
YYQ2E9ZT4FT3	5418	parking meter	charged	No	Yes	dead			5.121584236621857	0.052230909932404763	0.0	0.0	dead
YYQ2E9ZT4FT3	7930	telephone pole	replaced	Yes	Yes	unchanged			1.098077278584242	0.04275362298358232	0.0	0.0	unchanged
FWD4Z73KK6F6	1083	cake	complete	No	Yes	unfinished	incomplete		0.8947318419814109	0.3019300755113363	0.034771478385664516	0.0	unfinished,incomplete
FWD4Z73KK6F6	743	bottle	clear	Yes	Yes	dark	black	brown	0.17320180777460334	0.13417211594060066	0.12453201925382018	0.04523156094364822	dark,black,brown
MEJWNVYTN6GW	203	armor	unique	Yes	Yes	common	mundane		1.6994345933198929	0.052216980839148164	0.001021018579194788	0.0	common,mundane
FWD4Z73KK6F6	362	barrel	empty	Yes	Yes	full	overflowing	stuffed	4.632568731904031	0.3458324121311307	0.005495571895153262	0.0017888403817778453	full,overflowing,stuffed
R2FHGF3QXQ6M	1556	chocolate	hot	Yes	Yes	cold	chilled		5.030150711536408	7.070908695459366	0.06425055325962603	0.0	chilled
FWD4Z73KK6F6	7464	stair	wide	No	Yes	narrow	tight	cramped	0.3948638681322336	0.3271270776167512	0.008480298129143193	0.004127568536205217	narrow,tight,cramped
MEJWNVYTN6GW	1500	chili	bitter	No	Yes	sweet			2.3752361536026	8.116326481103897	0.0	0.0	
FWD4Z73KK6F6	7398	spout	open	Yes	Yes	closed	shut	full	1.7628749832510948	1.8956243991851809	0.029672961682081226	0.4671280737966299	shut,full
FWD4Z73KK6F6	4142	juice	cold	Yes	Yes	hot	warm	scalding	3.787057846784592	4.545154049992561	1.4067687094211578	0.003087047298322432	warm,scalding
VNAQPVX4R36A	1709	cobra	dead	Yes	Yes	alive	living		7.464524358510972	0.8857728913426399	0.012810046609956771	0.0	alive,living
R2FHGF3QXQ6M	8235	train car	locked	Yes	Yes	unlocked	open		0.7419464644044638	0.7466016337275505	3.0216556042432785	0.0	
XE3A9G9ZG27F	8066	toad	female	Yes	Yes	male	masculine	virile	9.595237672328947	10.179391503334044	0.006974046118557453	0.006846457836218178	masculine,virile
YYQ2E9ZT4FT3	6502	rudder	flat	No	Yes				2.4723524227738376	0.0	0.0	0.0	
MEJWNVYTN6GW	3830	hookah	unique	No	Yes	common			0.7632389198988676	0.2641892060637474	0.0	0.0	common
XE3A9G9ZG27F	1330	centrifuge	portable	Yes	Yes	static	unlovable	immovable	0.7077722810208797	0.234900345094502	0.014495976211037487	0.014495976211037487	static,unlovable,immovable
FWD4Z73KK6F6	8118	tomato sauce	dry	No	Yes	wet	runny	moist	1.3387481682002544	0.030093220993876457	0.012333861377555877	0.0769909005612135	wet,runny,moist
FWD4Z73KK6F6	8449	unicycle	flat	No	Yes	full	stuffed		1.6466990113258362	0.02045304427156225	0.00019515850908646823	0.0	full,stuffed
EGZANDYA4C6Q	2321	diskette	plastic	Yes	Yes	metal	wood	steel	2.8446923941373825	0.4730341956019402	0.1147337956354022	0.13378396397456527	metal,wood,steel
YYQ2E9ZT4FT3	8286	tree	unique	Yes	Yes	common			1.1342174373567104	0.13175238855183125	0.0	0.0	common
FWD4Z73KK6F6	405	basketball hoop	used	No	Yes	new	fresh	unused	1.8969109281897545	1.1336093768477442	0.0113313268229831	0.2971080597490072	new,fresh,unused
76VNAHQ9VAC3	281	bagpipe	unique	No	Yes	common	ordinary	unremarkable	0.4824645817279816	0.2298074075952173	0.010221783304587008	0.031832032254897065	common,ordinary,unremarkable
P4FAJWWTNR9N	3191	gazelle	nearby	No	Yes				0.49607721157372	0.0	0.0	0.0	
YYQ2E9ZT4FT3	7269	solar panel	open	No	Yes	closed			1.6850274056196213	2.873474545776844	0.0	0.0	
FPMCK2P37RW2	594	birdhouse	open	Yes	Yes	broken	locked	closed	5.314873158931731	0.06204466335475445	0.1328013837337494	9.615349769592283	broken,locked
FWD4Z73KK6F6	2016	cow	sick	No	Yes	well	healthy	vigorous	1.2346225790679457	0.02412005851510912	0.2297929022461176	0.0009427376426174304	well,healthy,vigorous
P4FAJWWTNR9N	6386	robot	armed	No	Yes	learned			0.7544825319200754	0.0007439100500050699	0.0	0.0	learned
FWD4Z73KK6F6	2896	flashlight	there	No	Yes	unseen	nowhere	unsound	0.8545806631445885	0.0006515741006296594	0.006103185296524315	5.291727802614332e-05	unseen,nowhere,unsound
W9XTVGDF6CV4	5433	parsley	sweet	Yes	Yes	bitter	soured	nonsweet	2.9145196080207825	0.3689486067742109	0.015911470109131187	0.015911470109131187	bitter,soured,nonsweet
FWD4Z73KK6F6	5221	olive	good	Yes	Yes	bad	rotten	terrible	0.1748963608406484	0.02990765788126737	0.004661585990106687	0.000911266488401452	bad,rotten,terrible
HKXM7AJCMHJQ	8318	tricycle	simple	No	Yes	hard	complex	strenuous	5.335620418190956	0.0039220252801897	2.5452526286244392	0.008736211020732298	hard,complex,strenuous
R2FHGF3QXQ6M	7212	snowshoe	real	Yes	Yes	fake	imaginary		0.4670483525842428	0.07096828776411712	0.00698747899150476	0.0	fake,imaginary
FWD4Z73KK6F6	7672	sugar cube	cold	Yes	Yes	warm	hot	scalding	1.4662344008684158	0.25180967058986425	0.40835049003362656	0.03135026490781456	warm,hot,scalding
FWD4Z73KK6F6	4709	maple syrup	used	No	Yes	new	fresh	unopened	2.356754057109356	0.1266675302758813	0.4931342788040638	0.004752118547912687	new,fresh,unopened
FWD4Z73KK6F6	8806	whistle	loud	Yes	Yes	soft	unheard	ineffective	7.470372319221497	0.14447483699768782	0.009102289914153516	0.011257454025326295	soft,unheard,ineffective
FPWHJG73NYJG	7456	stained glass	painted	Yes	Yes	depolarized	bare		1.0519022122025492	0.0009690012120699977	0.0099443037470337	0.0	depolarized,bare
YYQ2E9ZT4FT3	960	buckle	adjustable	Yes	Yes	fixed			0.9521245956420898	0.5555822979658842	0.0	0.0	fixed
HKXM7AJCMHJQ	2048	crayfish	rare	Yes	Yes	abundant	everywhere	common	3.0590172857046127	1.3933521695435047	0.017971899069380015	0.8056681603193283	abundant,everywhere,common
7TVRDX6P4GTP	2500	duffel bag	available	No	Yes	full	used	taken	0.6457266397774221	1.6631986945867538	0.5189625546336174	0.05235928110778332	used,taken
YYQ2E9ZT4FT3	578	bird	unusual	Yes	Yes	commonplace			0.2493782434612513	0.004881399217993021	0.0	0.0	commonplace
PTQGWRFHYJTJ	1174	candy bar	free	Yes	Yes	expensive	costly	valuable	0.979209691286087	0.362132815644145	0.004026325041195378	0.01629847101867199	expensive,costly,valuable
FWD4Z73KK6F6	4701	map	flat	Yes	Yes	round	d		0.8724862709641457	0.2690585795789957	0.04612180637195706	0.0	round,d
R2FHGF3QXQ6M	901	brick	new	Yes	Yes	old	antique	ancient	1.1514532379806042	1.6087573021650314	0.01901620562421158	0.21700370125472546	antique,ancient
FWD4Z73KK6F6	8864	wine bottle	full	Yes	Yes	empty	hollow		2.6293300092220298	67.99892187118529	0.008887636795407161	0.0	hollow
4YNXDR4CKEZM	7922	teepee	empty	Yes	Yes	full	crowded	occupied	15.272949635982512	2.296714298427105	0.08256678702309728	0.4993471316993237	full,crowded,occupied
YYQ2E9ZT4FT3	5082	nail file	used	Yes	Yes	new			1.3119907118380072	1.36429350823164	0.0	0.0	
7TVRDX6P4GTP	8250	trap	fatal	Yes	Yes	harmless	benign	tame	1.376296393573284	0.078848737757653	0.001286095994146308	0.0071014910645317295	harmless,benign,tame
HKXM7AJCMHJQ	2612	electric chair	used	Yes	Yes	off	sediment	new	3.8087569177150726	0.02901080006267876	1.9338641266131162e-05	2.545790560543537	off,sediment,new
MEJWNVYTN6GW	3871	hot tub	hot	Yes	Yes	cold			6.5483324229717255	1.5420902520418167	0.0	0.0	cold
HKXM7AJCMHJQ	7549	stick	straight	Yes	Yes	bent	curved	rounded	1.1313646100461483	0.5800640676170588	0.30973663087934256	0.0919076323043555	bent,curved,rounded
YYQ2E9ZT4FT3	7298	sorbet	edible	Yes	Yes	spoiled			3.9164911955595016	0.012913036334794016	0.0	0.0	spoiled
YYQ2E9ZT4FT3	6237	razor	there	Yes	Yes	gone			1.2498188763856888	31.092584133148193	0.0	0.0	
R2FHGF3QXQ6M	6178	railing	elevated	Yes	Yes	lowered	level		1.1653274297714231	0.9139631874859332	0.2505664946511388	0.0	lowered,level
7TVRDX6P4GTP	3504	gumdrop	unique	Yes	Yes	boring	normal	average	0.4423107486218214	0.004934598473482765	0.02495780936442316	0.004049018389196135	boring,normal,average
MEJWNVYTN6GW	2174	cupcake	edible	Yes	Yes	inedible	poisoned	stale	0.958775356411934	0.0073841147241182625	0.3244123188778758	0.15839660773053765	inedible,poisoned,stale
FWD4Z73KK6F6	6287	red carpet	removed	No	Yes	installed	there	functional	4.121464490890503	0.4412746522575617	0.2582865534350276	0.05354527966119349	installed,there,functional
FWD4Z73KK6F6	3177	gate	operational	Yes	Yes	broken	functional	operational	0.5281262565404177	0.3928181715309621	0.1904146047309041	0.5281262565404177	broken,functional
FPMCK2P37RW2	4751	mask	closed	No	Yes	open			1.1733956634998322	1.1681518517434597	0.0	0.0	open
YYQ2E9ZT4FT3	2893	flashlight	glowing	Yes	Yes	off			1.1942348442971706	6.333982944488525	0.0	0.0	
PTQGWRFHYJTJ	4172	kale	unique	No	Yes	common	ordinary	commonplace	0.7934825494885445	0.2773574320599437	0.011043237464036793	0.00293990033242153	common,ordinary,commonplace
PTQGWRFHYJTJ	3126	game	free	Yes	Yes	overpriced	expensive	costly	7.047668099403381	0.016447486996185038	0.14688916271552446	0.009402375144418327	overpriced,expensive,costly
EGZANDYA4C6Q	2954	flower	male	Yes	Yes	female	seed-bearing		0.905793346464634	0.3986310213804245	0.00705671336618252	0.0	female,seed-bearing
7TVRDX6P4GTP	5276	owl	extinct	Yes	Yes	existent	living	current	1.8226031213998797	0.0006535035481647355	0.012330037134233862	0.002799145477183629	existent,living,current
FPMCK2P37RW2	7026	siren	working	Yes	Yes	broken	inoperable	silent	0.752801401540637	0.4338798113167286	0.00031708011647424433	2.3994388058781624	broken,inoperable
FPMCK2P37RW2	3344	gong	open	No	Yes	unavailable	gone	missing	0.9349766187369823	0.002693114947760477	0.3032759530469775	0.6970798596739769	unavailable,gone,missing
HKXM7AJCMHJQ	7712	sushi	cold	Yes	Yes	warm	hot	cooked	2.1345991641283035	0.2633023774251342	2.5686424225568767	0.5171674769371748	warm,cooked
VNAQPVX4R36A	6794	sewage	high	No	Yes	low	shallow		0.7829595357179642	1.5868082642555237	0.3346821526065469	0.0	shallow
FPMCK2P37RW2	6825	shaving cream	expensive	Yes	Yes	cheap	inexpensive	free	1.6243167221546173	0.30549929942935705	0.08538007969036697	0.3996180836111307	cheap,inexpensive,free
FWD4Z73KK6F6	2239	deer	dead	Yes	Yes	alive	running	snorting	3.82743701338768	0.19295531092211604	0.013581333041656762	0.004746948616229929	alive,running,snorting
FPMCK2P37RW2	6985	sifter	empty	Yes	Yes	full	filled	overflowing	1.8012836575508118	0.24369785096496344	0.05581361474469304	0.014481092512141913	full,filled,overflowing
FWD4Z73KK6F6	3148	gargoyle	large	Yes	Yes	small	tiny	puny	0.6094094831496477	0.6034540943801403	0.1712717581540346	0.005048431921750307	small,tiny,puny
FWD4Z73KK6F6	494	bedpan	open	Yes	Yes	closed	shut	plugged	2.6105448603630066	1.8689105287194248	0.029849371640011668	0.0075446892878971985	closed,shut,plugged
YYQ2E9ZT4FT3	1996	couch	perfect	Yes	Yes	ugly			1.064248289912939	0.02477710077073425	0.0	0.0	ugly
YYQ2E9ZT4FT3	2529	eagle	dead	Yes	Yes	alive			1.352227572351694	0.11309634428471327	0.0	0.0	alive
HKXM7AJCMHJQ	1872	container	empty	Yes	Yes	full	packed	overflowing	32.360675930976875	1.0769165121018889	0.052897725254297256	0.004813860141439363	full,packed,overflowing
MEJWNVYTN6GW	728	bookmark	clear	No	Yes	opaque			0.4146805964410305	0.041164367576129735	0.0	0.0	opaque
XJKGQQWFXKTX	1606	clasp	visible	No	Yes	hidden	obscured		0.6642970722168684	0.05068762693554163	0.013559118087869138	0.0	hidden,obscured
FWD4Z73KK6F6	4064	jalapeno	rare	Yes	Yes	common	everywhere	ubidiqous 	1.3804344460368156	0.5659022368490696	0.02731195127125829	0.04985941341146827	common,everywhere,ubidiqous 
W9XTVGDF6CV4	5634	pie	prepared	Yes	Yes	unprepared	unready		1.1322767473757267	0.016389944357797503	0.016389944357797503	0.0	unprepared,unready
FWD4Z73KK6F6	4591	lumber	soft	No	Yes	hard	solid	sturdy	1.0431107133626938	0.6993293296545744	0.5090279504656792	0.1066780649125576	hard,solid,sturdy
MEJWNVYTN6GW	2892	flashlight	dead	Yes	Yes	working	powered	shining	0.8225318044424057	3.811896592378616	0.01130066448240541	1.5628885477781296	powered
FWD4Z73KK6F6	4421	lemon	bitter	Yes	Yes	sweet			3.299546241760254	4.1562262922525415	0.0	0.0	
FWD4Z73KK6F6	191	arch	elevated	Yes	Yes	grounded	low	eye-level	1.3788670301437378	0.012469178182072936	0.5436368286609651	0.002883088200178463	grounded,low,eye-level
P4FAJWWTNR9N	7444	squirt gun	fixed	Yes	Yes	broken			1.2383517809212208	0.13775500701740384	0.0	0.0	broken
FWD4Z73KK6F6	157	apple	perfect	Yes	Yes	rotten	black	spoiled	0.5470097530633211	0.06304524140432477	2.016373537480831	0.03685299307107925	rotten,spoiled
FWD4Z73KK6F6	5177	nut	hollow	No	Yes	full	stuffed	overflowing	1.131962239742279	0.017777676112018526	0.006271130405366421	0.006652342563029379	full,stuffed,overflowing
FWD4Z73KK6F6	3289	glue	dry	Yes	Yes	wet	moody	runny	2.759079448878765	0.6263770628720522	0.0005964591309748357	0.003013632522197441	wet,moody,runny
W9XTVGDF6CV4	675	board game	unique	Yes	Yes	comparable	general	usual	1.2510358355939388	0.015048962086439131	0.00386671417800244	0.016380593297071755	comparable,general,usual
FWD4Z73KK6F6	1576	chute	steep	Yes	Yes	low	gradual		1.8044369295239449	0.2910972572863102	0.013388626393862069	0.0	low,gradual
FWD4Z73KK6F6	475	beard	short	Yes	Yes	long	uncut	overgrown	2.569686435163021	1.4870488084852695	0.0005411705387814436	0.052713765762746334	long,uncut,overgrown
YYQ2E9ZT4FT3	6441	roof rack	replaced	No	Yes	unchanged			2.574427425861358	0.3271860769018531	0.0	0.0	unchanged
FWD4Z73KK6F6	7772	sword	missing	No	Yes	safe	secure	known	2.280823327600956	0.7374681532382965	0.11890588793903588	0.009044273610925302	safe,secure,known
FPMCK2P37RW2	2646	exerciser	free	Yes	Yes	unavailable	employed	broken	1.590769924223423	0.0256415456533432	0.19365610787644985	0.03684221883304417	unavailable,employed,broken
YYQ2E9ZT4FT3	5369	papaya	ripe	Yes	Yes	unripe			0.4886094946414232	0.0416805618442595	0.0	0.0	unripe
HKXM7AJCMHJQ	3463	groundhog	present	Yes	Yes	missing	gone	absent	0.6187609862536192	0.8263473398983479	0.41058105416595936	1.4124199748039246	gone
MEJWNVYTN6GW	3036	fountain pen	unique	Yes	Yes	common	mundane	normal	1.2353982776403427	0.041500129736959934	0.0009373252396471797	0.09655370377004148	common,mundane,normal
XJKGQQWFXKTX	5324	pan	hot	Yes	Yes	cold	freezing		3.441743925213814	3.71769517660141	0.021548506629187614	0.0	freezing
