	Word	Associative Bias	Alternative	p_Associative Bias_BERT_large	p_Alternative_BERT_large	AssociativeBiasSatisfied_BERT_large
1518	container	empty	overflowing	17.285917699337006	0.0212821236345917	True
1519	bowl	round	square	9.543199092149734	1.6865402460098269	True
1520	bowl	round	rectangular	9.543199092149734	0.825160089880228	True
1521	bowl	round	flat	9.543199092149734	1.354918535798788	True
1522	tulip	edible	inedible	9.038210660219194	0.04306847986299545	True
1523	tulip	edible	toxic	9.038210660219194	0.06205348763614892	True
1524	bun	edible	molly	4.6095095574855804	0.060344504890963435	True
1525	bun	edible	stale	4.6095095574855804	0.060344504890963435	True
1526	bun	edible	rotted	4.6095095574855804	0.060344504890963435	True
1528	barrette	long	broken	0.8628112263977528	0.06295964121818542	True
1529	snorkel	portable	immobile	2.2782213985919952	0.0017764587028068488	True
1530	snorkel	portable	unlovable	2.2782213985919952	0.0017764587028068488	True
1531	fire	dead	active	1.5793275088071823	0.02036355726886541	True
1532	elbow	swollen	normal	10.021658241748812	0.5969826597720385	True
1533	fishing pole	long	short	6.947558373212813	1.2242626398801804	True
1535	jelly bean	edible	inedible	18.745756149291992	0.0651656067930162	True
1536	grater	large	small	1.50093836709857	1.4952778816223145	True
1537	grater	large	tiny	1.50093836709857	0.11573745869100095	True
1538	grater	large	little	1.50093836709857	0.00621266954112798	True
1539	first-aid kit	expensive	cheap	12.979847192764282	0.6114740390330553	True
1540	pita	circular	oblong	1.6086647287011149	0.42866175062954426	True
1541	pita	circular	misshapen	1.6086647287011149	0.42866175062954426	True
1542	ring	rigid	bendable	4.577890411019325	0.052430835785344236	True
1543	sea urchin	edible	inedible	55.45394420623779	0.035390409175306566	True
1545	soap	good	ineffective	1.6425656154751778	0.013868414680473506	True
1546	woman	pregnant	infertile	5.132021754980086	0.0033549982617842034	True
1547	inkwell	empty	full	16.991566121578213	0.2655376447364688	True
1548	inkwell	empty	overflowing	16.991566121578213	0.019543290545698252	True
1549	inkwell	empty	stuffed	16.991566121578213	0.0157210131874308	True
1550	squirrel	small	enormous	2.2485287860035896	0.2374795032665133	True
1552	fire	there	here	0.9280421771109104	0.5105914548039436	True
1553	razor blade	straight	bent	0.8899234235286713	0.07087361300364138	True
1554	stem	hollow	solid	16.34497344493866	0.18990449607372284	True
1555	stem	hollow	full	16.34497344493866	0.014091677439864725	True
1557	mast	tall	flattened	1.9286083057522772	0.04858837637584657	True
1558	mast	tall	flat	1.9286083057522772	1.3588554225862026	True
1559	mast	tall	down	1.9286083057522772	0.020802990184165537	True
1560	tongue	soft	hard	6.771663576364517	0.602861400693655	True
1562	clover	edible	inedible	11.239002645015717	0.09023671736940743	True
1563	clover	edible	toxic	11.239002645015717	0.0184584001544863	True
1564	cashew	edible	bitter	39.11370635032654	4.6055857092142105	True
1565	pug	important	unimportant	1.2514859437942505	0.09358039242215456	True
1566	pug	important	inconsequential	1.2514859437942505	0.09358039242215456	True
1567	pug	important	immaterial	1.2514859437942505	0.09358039242215456	True
1568	xylophone	musical	fake	13.84124755859375	2.7075972752754748e-05	True
1570	ear	small	huge	4.681100696325301	0.536724366247654	True
1571	ear	small	enormous	4.681100696325301	0.5718666594475508	True
1572	rim	round	sharp	1.9403837621212008	0.8212348446249962	True
1573	rim	round	square	1.9403837621212008	1.0844530537724495	True
1574	rim	round	angular	1.9403837621212008	0.16570466104894874	True
1577	fur coat	long	small	1.5769559890031817	0.0905339024029672	True
1578	jet	empty	full	1.2351376004517078	0.05212496034801006	True
1579	mitten	edible	inedible	2.955513633787632	0.050964351976290345	True
1580	shoelace	long	short	0.5366408731788397	0.4697313066571951	True
1581	tick	here	elsewhere	1.1007292196154594	0.004838918903260492	True
1582	bread	good	stale	0.8676310069859028	0.0909038819372654	True
1583	paddle	long	short	1.256317552179098	0.7919462397694588	True
1584	paddle	long	small	1.256317552179098	0.7688820827752352	True
1585	paddle	long	tiny	1.256317552179098	0.11631599627435207	True
1586	zucchini	edible	inedible	0.23125645238906145	0.00170968833117513	True
1587	zucchini	edible	toxic	0.23125645238906145	0.0006552902050316334	True
1588	zucchini	edible	poisonous	0.23125645238906145	0.006472671520896256	True
1589	stair	straight	winding	1.3880104757845402	0.4096489865332842	True
1590	seahorse	extinct	alive	14.424602687358856	0.07349366205744445	True
1591	tomato	edible	rotten	45.250758528709405	0.0045744527596980325	True
1592	tomato	edible	poisoned	45.250758528709405	0.016780992154963315	True
1593	tomato	edible	toxic	45.250758528709405	0.87776780128479	True
1594	lemonade	good	bad	1.921707391738892	0.04500349750742316	True
1595	pet food	available	unavailable	1.0433034040033815	0.022451209952123463	True
1596	pet food	available	gone	1.0433034040033815	0.02786566037684679	True
1597	golf club	private	public	17.120394110679623	0.8354024961590767	True
1598	golf club	private	open	17.120394110679623	1.3054708018898964	True
1599	mattress	warm	cold	3.0420539900660515	0.9796705096960068	True
1600	pear	fruit	artificial	4.3029263615608215	0.14523782301694155	True
1601	pear	fruit	fake	4.3029263615608215	0.003842895603156649	True
1602	pear	fruit	toy	4.3029263615608215	0.00108121394077898	True
1603	credit card	valid	invalid	0.7181267254054546	0.07165573188103735	True
1604	credit card	valid	expired	0.7181267254054546	0.022030281252227724	True
1605	credit card	valid	fake	0.7181267254054546	0.15844280133023858	True
1607	creme brulee	common	uncommon	1.763588935136795	0.12748443987220526	True
1608	terrarium	large	small	1.2257590889930725	0.7732528261840343	True
1609	pie	cold	warm	1.936441846191883	0.5327368620783091	True
1610	vent	open	closed	8.184440433979034	4.7552261501550666	True
1611	typewriter	portable	nonmovable	4.714671894907951	0.011760825145756826	True
1612	typewriter	portable	stationary	4.714671894907951	0.19616533536463976	True
1613	typewriter	portable	fixed	4.714671894907951	0.016610177408438176	True
1614	twig	long	short	1.5862621366977692	1.2472985312342644	True
1615	twig	long	tiny	1.5862621366977692	0.12841139687225225	True
1616	twig	long	stubby	1.5862621366977692	0.12873240048065782	True
1617	bun	round	square	0.8675049059092999	0.2952520502731204	True
1618	bun	round	rectangular	0.8675049059092999	0.2323756227269769	True
1619	bun	round	oval	0.8675049059092999	0.02308385301148519	True
1620	crate	heavy	light	2.6134977117180824	0.17172558000311255	True
1621	breakfast	free	expensive	14.511868357658384	0.17397482879459858	True
1622	can	empty	full	45.75459957122803	1.7966292798519137	True
1623	stingray	poisonous	delicious	11.450907588005064	0.0031587762350682174	True
1624	stingray	poisonous	edible	11.450907588005064	6.97958841919899	True
1625	stingray	poisonous	safe	11.450907588005064	0.008879145752871409	True
1626	lamp	light	dark	2.5320252403616905	1.2424810789525509	True
1627	locker	empty	full	10.309445858001707	0.3124263370409608	True
1628	mustache	short	long	5.433567985892296	4.088194668292998	True
1629	fern	edible	inedible	17.032387852668762	0.20000492222607136	True
1630	fern	edible	toxic	17.032387852668762	0.06108951638452709	True
1631	fern	edible	indigestible	17.032387852668762	0.20000492222607136	True
1632	bra	optional	mandatory	8.856249600648882	0.22962940856814384	True
1633	bra	optional	compulsory	8.856249600648882	0.0068429224484134465	True
1634	dart	long	short	1.2585186399519444	0.8996938355267048	True
1635	pedal	free	expensive	4.0326815098524085	0.032940003438852734	True
1636	pedal	free	costly	4.0326815098524085	0.002404775295872241	True
1637	pedal	free	pricey	4.0326815098524085	0.05894639762118459	True
1638	shell	transparent	opaque	3.111357800662517	0.019607204012572762	True
1640	board	empty	full	10.659554600715637	2.6159482076764107	True
1641	board	empty	stuffed	10.659554600715637	0.019024313951376826	True
1642	board	empty	overflowing	10.659554600715637	0.00713876579538919	True
1644	rocking chair	empty	full	1.4198476448655128	0.02583204477559775	True
1646	latch	open	locked	6.728044897317886	3.4579705446958537	True
1647	latch	open	sealed	6.728044897317886	0.2603790024295449	True
1648	apple	edible	inedible	8.924689143896101	0.04194005741737783	True
1650	cane	long	stubby	0.7361394353210926	0.06989880348555744	True
1651	folder	open	closed	19.401180744171146	8.130676299333572	True
1652	folder	open	shut	19.401180744171146	0.2451315987855196	True
1653	branch	vertical	horizontal	0.41473889723420143	0.2869880991056561	True
1654	breakfast	good	bad	3.5823024809360504	0.14921990223228931	True
1655	scrambled egg	edible	inedible	7.179676741361617	0.05780349019914865	True
1656	wedding cake	edible	toxic	2.3210762068629265	0.007791449752403423	True
1657	wedding cake	edible	inedible	2.3210762068629265	0.1029350678436458	True
1658	wedding cake	edible	poisonous	2.3210762068629265	0.02599623112473637	True
1659	syrup	edible	malodorous	4.514199495315552	0.5012563429772854	True
1660	syrup	edible	runny	4.514199495315552	0.5012563429772854	True
1661	syrup	edible	thickened	4.514199495315552	0.5012563429772854	True
1662	toe	swollen	fit	3.1727399677038197	0.0004865732989856042	True
1663	toe	swollen	normal	3.1727399677038197	0.22373748943209648	True
1664	toe	swollen	regular	3.1727399677038197	0.013125049008522184	True
1665	chair	comfortable	uncomfortable	3.072820603847504	1.0375899262726307	True
1666	treasure	there	here	2.4024913087487216	1.3999595306813717	True
1667	mailbox	open	shut	4.46750409901142	0.1189313130453229	True
1668	mailbox	open	closed	4.46750409901142	4.391070827841759	True
1669	ankle	swollen	inflamed	9.078883379697801	0.013573700562119484	True
1670	hay	dry	wet	2.0549444481730457	0.8406947366893291	True
1672	grass	long	scalped	0.8732108399271965	0.18221252830699086	True
1673	wineglass	empty	full	51.12432837486267	0.4442855715751648	True
1674	papaya	tall	short	0.4245394840836525	0.3321347292512655	True
1675	machine gun	portable	stuck	1.3822780922055244	0.00017837938912634854	True
1676	soda fountain	popular	unpopular	2.1488342434167857	0.13894818257540464	True
1677	soda fountain	popular	obscure	2.1488342434167857	0.024585291976109147	True
1678	soda fountain	popular	unknown	2.1488342434167857	0.07284180028364062	True
1679	pinwheel	circular	square	4.6376608312129965	0.35472079180181026	True
1680	pinwheel	circular	triangular	4.6376608312129965	0.4046559799462557	True
1682	tab	empty	filled	5.2528560161590585	0.034341312129981816	True
1683	croissant	edible	inedible	3.790057450532913	0.020029010192956772	True
1684	croissant	edible	toxic	3.790057450532913	0.0004409042958286591	True
1685	croissant	edible	disgusting	3.790057450532913	0.0007962112249515485	True
1686	soup	delicious	bad	19.22802478075027	0.24686092510819435	True
1687	soup	delicious	disgusting	19.22802478075027	0.11859758524224162	True
1688	soup	delicious	rancid	19.22802478075027	0.024294260947499424	True
1689	stalagmite	solid	crumbling	0.8553192019462585	0.08430940797552466	True
1690	octopus	extinct	plentiful	12.789325416088106	0.036811165045946836	True
1691	octopus	extinct	common	12.789325416088106	0.2977241994813085	True
1692	octopus	extinct	overpopulated	12.789325416088106	0.036811165045946836	True
1693	hail	cold	hot	3.7389926612377167	0.4801057744771242	True
1694	hail	cold	warm	3.7389926612377167	0.6297482177615166	True
1695	hail	cold	burning	3.7389926612377167	0.03951299004256725	True
1697	sling	long	broken	1.2640739791095257	0.4292360506951809	True
1698	bagpipe	ancient	new	20.887120068073273	0.031006592325866226	True
1699	bulletin board	open	locked	2.4375384673476224	0.028517161263152964	True
1700	bulletin board	open	closed	2.4375384673476224	0.7672271691262722	True
1701	bulletin board	open	private	2.4375384673476224	0.03894357942044735	True
1702	turtle	edible	pet	4.826159030199051	0.01204919462907128	True
1703	nightstand	open	closed	4.221118241548538	1.9568249583244324	True
1704	nightstand	open	locked	4.221118241548538	1.2796959839761255	True
1705	nightstand	open	sealed	4.221118241548538	0.01090453879442066	True
1706	thorn	sharp	soft	1.0148290544748306	0.3350218292325735	True
1707	coin	gold	copper	4.168438166379929	0.3404807299375534	True
1708	coin	gold	nickel	4.168438166379929	0.24985000491142276	True
1710	barrette	ornamental	functional	3.9035215973854074	0.06202147342264652	True
1711	barrette	ornamental	important	3.9035215973854074	0.19384234910830853	True
1712	barrette	ornamental	vital	3.9035215973854074	0.01139798478106968	True
1713	coin	silver	gold	10.05348339676857	4.168438166379929	True
1715	platypus	amphibious	aquatic	6.78015798330307	1.843647100031376	True
1716	slime	poisonous	edible	4.892155900597572	2.4918058887124057	True
1717	slime	poisonous	non-toxic	4.892155900597572	0.04391137917991728	True
1718	slime	poisonous	delicious	4.892155900597572	0.3701641224324703	True
1719	cleaver	sharp	dull	1.7352160066366196	0.15829778276383874	True
1720	bedpost	wooden	metal	5.574055388569832	0.3981956746429205	True
1721	subway	underground	raised	3.395076096057892	0.00496389766340144	True
1722	subway	underground	elevated	3.395076096057892	0.13444796204566956	True
1723	tortilla	circular	square	1.3898087665438652	0.102618255186826	True
1724	tortilla	circular	triangular	1.3898087665438652	0.6596443243324757	True
1725	fence	high	low	3.2851561903953552	2.004534564912319	True
1726	ladle	empty	full	3.0464503914117813	0.10864343494176863	True
1727	bathtub	large	tiny	4.380517452955246	0.4568484146147966	True
1728	bathtub	large	small	4.380517452955246	3.2116934657096863	True
1729	bathtub	large	miniature	4.380517452955246	0.01684584276517853	True
1730	tree trunk	vertical	horizontal	3.8051754236221313	3.0291534960269932	True
1732	pool table	empty	full	2.4507120251655583	0.2973585389554501	True
1733	pan	empty	full	8.132644742727281	1.041643787175417	True
1734	oil	good	bad	0.9158732369542122	0.044383277418091886	True
1735	lifesaver	dead	alive	1.855175755918026	0.3669702680781484	True
1736	map	accurate	inaccurate	4.2562175542116165	0.0015906134649412704	True
1737	map	accurate	wrong	4.2562175542116165	0.6270758807659149	True
1738	sauce	hot	cold	3.323877602815628	0.7607281673699617	True
1739	scalpel	sharp	dull	9.827348589897156	0.26044624391943216	True
1740	porcupine	extinct	present	4.840357974171639	0.0013887133718526454	True
1741	porcupine	extinct	existing	4.840357974171639	6.393053695319395e-05	True
1742	porcupine	extinct	available	4.840357974171639	0.001595472167537082	True
1744	shoelace	elastic	brittle	5.6607723236083975	0.12520392192527652	True
1745	sewing machine	mechanical	fake	8.433160930871964	0.0001022016931528924	True
1746	locket	gold	silver	4.907625541090964	1.2670205906033516	True
1747	whoopee cushion	flat	full	1.4430919662117958	0.004705590981757268	True
1748	whoopee cushion	flat	round	1.4430919662117958	0.13939893105998635	True
1749	viewfinder	visible	hidden	1.0054577142000198	0.5339736584573984	True
1750	viewfinder	visible	missing	1.0054577142000198	0.3220219630748033	True
1751	viewfinder	visible	gone	1.0054577142000198	0.061610341072082526	True
1752	wallet	empty	full	51.38164162635803	1.1635573580861092	True
1755	baklava	long	tiny	0.26735831052064896	0.04848376556765288	True
1756	baklava	long	puny	0.26735831052064896	0.11953440262004733	True
1758	lantern	light	heavy	1.6510235145688057	0.4891636781394482	True
1759	lantern	light	bulky	1.6510235145688057	0.02547965850681066	True
1760	mussel	edible	toxic	65.19595980644226	0.3709641518071294	True
1761	mussel	edible	inedible	65.19595980644226	0.015657812764402482	True
1762	mussel	edible	poisonous	65.19595980644226	0.3550082677975297	True
1763	wire	thin	thick	2.7326380833983417	0.6115494761615992	True
1765	urn	full	barren	0.9330647997558116	0.17106400337070227	True
1766	towel	empty	full	3.870109841227531	0.2684545936062932	True
1767	axe	sharp	dull	0.6973111070692539	0.13228594325482845	True
1768	mandolin	musical	fake	9.301701188087463	1.6629455501515622e-05	True
1769	fire alarm	audible	silent	27.82646417617798	5.930192396044731	True
1770	fire alarm	audible	soundless	27.82646417617798	0.053597561782225966	True
1771	fire alarm	audible	inaudible	27.82646417617798	0.053597561782225966	True
1772	panda	edible	inedible	6.2123607844114295	0.21546385250985625	True
1773	exerciser	human	mechanical	4.175182431936263	0.27307725977152586	True
1774	exerciser	human	inhuman	4.175182431936263	0.100776890758425	True
1775	cobra	poisonous	safe	8.804104477167131	0.013171559839975087	True
1776	shell	smooth	bumpy	30.973264575004574	0.019607204012572762	True
1777	seismograph	obsolete	relevant	3.9748609066009517	0.0012833821529056875	True
1778	pine tree	extinct	alive	3.948578238487244	0.06761563126929104	True
1779	dynamite	there	elsewhere	0.5414655432105064	0.0008645199159218464	True
1780	jewelry	expensive	inexpensive	7.00492337346077	0.21593880373984572	True
1781	jewelry	expensive	cheap	7.00492337346077	0.3443344961851835	True
1782	jewelry	expensive	affordable	7.00492337346077	0.10226013837382196	True
1783	beer	bitter	sweet	4.4109512120485315	1.1608741246163845	True
1785	humvee	long	small	0.497054448351264	0.4498178139328957	True
1786	humvee	long	little	0.497054448351264	0.010921381908701731	True
1787	showerhead	cylindrical	cubical	2.978643402457237	0.04678639816120267	True
1788	prune	edible	rotten	13.206559419631958	0.006620335625484586	True
1789	prune	edible	slimy	13.206559419631958	0.06351141491904855	True
1790	prune	edible	molly	13.206559419631958	0.06351141491904855	True
1791	petal	pink	blue	7.169026136398315	3.12365610152483	True
1792	eye	human	canine	2.9981661587953568	0.01822028716560453	True
1793	hippopotamus	amphibious	aquatic	1.880466565489769	0.3043419914320111	True
1794	hippopotamus	amphibious	hydrophobic	1.880466565489769	0.012270052684471013	True
1795	wall	empty	full	2.555687539279461	0.2449146704748273	True
1796	wall	empty	complete	2.555687539279461	0.3763064276427031	True
1797	wall	empty	stacked	2.555687539279461	0.012179579061921686	True
1798	tape recorder	portable	stuck	1.5551733784377575	0.00027238490929448744	True
1799	cigarette holder	empty	full	2.372189052402973	0.03466340422164649	True
1800	station wagon	standard	automatic	2.19273641705513	0.07146092830225825	True
1801	football	popular	unpopular	1.901901327073574	0.03278818621765822	True
1802	football	popular	ignored	1.901901327073574	0.01079087596735917	True
1803	football	popular	dismissed	1.901901327073574	0.01022591968649067	True
1804	chalice	gold	silver	4.256984964013101	3.8460522890090942	True
1805	golf cart	portable	immobile	2.605335041880608	0.020310067338868976	True
1806	golf cart	portable	stationary	2.605335041880608	0.1171620562672615	True
1807	reel	complete	incomplete	2.5284545496106148	1.8065791577100756	True
1808	lens	sharp	soft	1.4072047546505928	0.2818996086716652	True
1809	tree trunk	hollow	dense	39.48676288127899	0.027444749139249325	True
1811	carrot	edible	inedible	9.703026711940764	0.02003936388064176	True
1812	test tube	long	short	1.3151569291949272	1.083192601799965	True
1813	test tube	long	broken	1.3151569291949272	0.1068367506377399	True
1814	test tube	long	little	1.3151569291949272	0.0036233548598829657	True
1816	stiletto	long	stubby	2.133292704820633	0.0929178553633392	True
1818	stiletto	long	small	2.133292704820633	0.457433145493269	True
1819	daisy	edible	toxic	6.224646791815758	0.04150565655436367	True
1820	daisy	edible	inedible	6.224646791815758	0.10048551484942436	True
1821	daisy	edible	poisonous	6.224646791815758	0.4867636132985354	True
1822	hubcap	circular	square	1.1271479539573193	0.06281641544774175	True
1823	hubcap	circular	triangular	1.1271479539573193	0.36268846597522497	True
1824	hubcap	circular	pointed	1.1271479539573193	0.031507672974839813	True
1825	sofa bed	flat	curved	4.119454696774483	0.22423597984015944	True
1826	hockey stick	wooden	metallic	9.770430624485016	0.05832830211147666	True
1827	hockey stick	wooden	steel	9.770430624485016	0.051395792979747064	True
1828	baseball glove	plastic	leather	7.893779128789903	2.7225693687796597	True
1829	baseball glove	plastic	bronze	7.893779128789903	0.15847276663407686	True
1830	kayak	portable	immobile	1.2073195539414885	0.009110431710723788	True
1831	kayak	portable	fixed	1.2073195539414885	0.039385020500049	True
1832	kayak	portable	cumbersome	1.2073195539414885	0.009110431710723788	True
1833	hot chocolate	hot	cold	4.6645086258649835	2.4312615394592285	True
1834	hot chocolate	hot	warm	4.6645086258649835	0.932727288454771	True
1835	nacho	edible	inedible	2.6211494579911228	0.026061368407681584	True
1837	spoon	empty	full	1.3854814693331718	0.06359471590258181	True
1838	spoon	empty	filled	1.3854814693331718	0.01013741348288022	True
1839	worm	alive	dead	1.4519077725708485	0.2048538764938712	True
1840	worm	alive	unconscious	1.4519077725708485	0.006318804662441835	True
1841	ping-pong table	round	square	1.8680717796087265	0.38302699103951454	True
1842	dresser	empty	full	27.538004517555237	1.0029750876128674	True
1843	couch	warm	cold	0.5341761745512486	0.3806017572060227	True
1844	couch	warm	freezing	0.5341761745512486	0.023283498012460768	True
1845	couch	warm	chilly	0.5341761745512486	0.001128195071942173	True
1846	toilet	empty	full	2.8154786676168437	0.1849481137469411	True
1847	contact lens	transparent	opaque	2.1358175203204155	0.01867497485363856	True
1848	handle	straight	bent	6.297510862350464	0.6597742903977633	True
1849	handle	straight	curved	6.297510862350464	5.151769518852233	True
1850	handle	straight	round	6.297510862350464	2.1995119750499725	True
1851	duct	long	short	1.622540503740311	1.3205888681113722	True
1852	duct	long	stubby	1.622540503740311	0.06775482324883343	True
1853	duct	long	stumpy	1.622540503740311	0.06775482324883343	True
1854	cream cheese	sweet	spoiled	1.5324342995882034	0.003799622936639935	True
1855	go-kart	stationary	moving	0.297158258035779	0.2216262510046363	True
1856	go-kart	stationary	approaching	0.297158258035779	0.0014667204595752992	True
1857	go-kart	stationary	leaving	0.297158258035779	9.667346603237092e-05	True
1858	scorpion	edible	eatable	4.28619347512722	0.38102404214441776	True
1859	scorpion	edible	delicious	4.28619347512722	0.03080916067119688	True
1860	scorpion	edible	harmful	4.28619347512722	0.022150060976855457	True
1862	pillbox	empty	full	1.9663341343402865	0.03398153930902481	True
1863	dumpling	edible	inedible	6.876270473003388	0.12730015441775322	True
1864	dumpling	edible	toxic	6.876270473003388	0.01129821248468943	True
1865	dumpling	edible	poisonous	6.876270473003388	0.03186685498803854	True
1866	dandelion	edible	harmful	9.799747914075851	0.025565558462403715	True
1867	dandelion	edible	poisonous	9.799747914075851	2.4374619126319885	True
1868	dandelion	edible	inedible	9.799747914075851	0.1350327511318028	True
1869	block	empty	full	12.85191774368286	0.9652681648731232	True
1870	pogo stick	circular	oblong	2.432987093925476	0.07726878975518048	True
1871	milk	good	bad	1.210725214332342	0.09193576406687498	True
1872	flip-flop	flat	bent	1.6487916931509972	0.11986512690782547	True
1873	flip-flop	flat	warped	1.6487916931509972	0.021867244504392147	True
1874	soda	edible	flat	1.355487760156393	0.032400022610090666	True
1875	soda	edible	old	1.355487760156393	0.17853601602837446	True
1876	soda	edible	expired	1.355487760156393	0.03609759151004255	True
1877	plaster cast	original	fake	3.858292847871781	0.16355309635400772	True
1878	spout	empty	full	4.619169980287552	0.2628455869853497	True
1879	flamingo	extinct	living	18.617886304855347	0.003244555409764871	True
1880	flamingo	extinct	alive	18.617886304855347	0.0384420418413356	True
1881	flamingo	extinct	thriving	18.617886304855347	0.0010669808034435846	True
1882	teabag	empty	full	3.847749158740044	0.10237141977995634	True
1883	teabag	empty	filled	3.847749158740044	0.036394372000359006	True
1884	teabag	empty	prepared	3.847749158740044	0.16729526687413454	True
1885	french horn	French	swedish	71.76623940467834	0.03084240888711065	True
1886	pole	empty	occupied	2.4334553629159927	0.07733172387816012	True
1887	robot	dead	alive	5.8599039912223825	1.357570942491293	True
1888	robot	dead	working	5.8599039912223825	0.21728456486016512	True
1889	robot	dead	functional	5.8599039912223825	0.013151021266821772	True
1890	teapot	empty	full	7.609160989522934	0.2429984277114272	True
1891	bottle	empty	full	41.343814134597785	1.5225930139422417	True
1892	bottle	empty	overflowing	41.343814134597785	0.0017352320355712436	True
1893	spider	hairy	unfair	3.120732866227627	0.001924741809489205	True
1894	oar	long	short	4.166397452354431	0.34386077895760536	True
1895	oar	long	broken	4.166397452354431	0.04914973396807909	True
1897	gravel	hard	weak	1.4877760782837868	0.07144533446989954	True
1898	gravel	hard	crumbling	1.4877760782837868	0.04009172553196549	True
1899	van	empty	full	10.5639286339283	2.8589097782969475	True
1900	nutcracker	musical	silent	4.003540799021722	0.012198568583698943	True
1901	surfboard	portable	stuck	13.0727618932724	0.0002678995542737539	True
1902	goalpost	tall	short	0.6844662129878998	0.5856461822986603	True
1903	pie	perfect	imperfect	7.856281101703644	0.004413072383613326	True
1904	fig	edible	rancid	26.976779103279114	0.0350707327015698	True
1905	fig	edible	rotten	26.976779103279114	0.0058881298173218966	True
1906	fig	edible	inedible	26.976779103279114	0.0350707327015698	True
1907	switch	open	closed	3.53272408246994	3.376154601573944	True
1908	microscope	portable	fixed	1.1167622171342373	0.16636319924145934	True
1909	microscope	portable	stationary	1.1167622171342373	0.2505518263205886	True
1910	microscope	portable	online	1.1167622171342373	0.004738094139611349	True
1911	soda	bitter	sweet	3.6071475595235833	1.139258500188589	True
1912	soda	bitter	tasty	3.6071475595235833	0.0865540758240968	True
1913	viewfinder	horizontal	vertical	2.079208381474018	1.2552183121442797	True
1914	viewfinder	horizontal	standing	2.079208381474018	0.0028817477868869896	True
1915	viewfinder	horizontal	leaning	2.079208381474018	0.004566408460959792	True
1916	prism	spherical	angular	3.536611795425415	0.2014969941228628	True
1917	prism	spherical	sharp	3.536611795425415	0.2806396223604679	True
1918	prism	spherical	rectangular	3.536611795425415	1.918194070458412	True
1919	pine tree	evergreen	deciduous	4.923654720187186	0.5276180803775787	True
1920	skin	soft	rough	5.13615682721138	2.306738868355751	True
1922	snow	heavy	light	7.484659552574158	0.9532052092254162	True
1925	horseshoe	universal	local	2.143843099474907	0.00994759175227955	True
1926	horseshoe	universal	specific	2.143843099474907	0.012132818665122613	True
1927	tongue	long	short	9.61020290851593	1.7829976975917816	True
1928	wetsuit	optional	mandatory	13.942624628543856	0.20979999098926785	True
1929	wetsuit	optional	compulsory	13.942624628543856	0.056039332412183285	True
1930	rattlesnake	poisonous	harmless	10.775255411863327	0.2505579963326454	True
1931	rattlesnake	poisonous	safe	10.775255411863327	0.0015833735233172774	True
1932	crumb	edible	uneatable	3.803245350718498	0.06676737102679907	True
1933	crumb	edible	noxious	3.803245350718498	0.06676737102679907	True
1934	crumb	edible	toxic	3.803245350718498	0.015943257312756032	True
1935	ice	cold	melted	2.0343638956546783	0.28133022133260965	True
1936	ice	cold	hot	2.0343638956546783	0.04808950470760465	True
1937	bassinet	portable	stuck	3.4696966409683228	0.00034964855331054423	True
1939	brooch	simple	fancy	3.043831698596477	0.010159999510506168	True
1940	brooch	simple	ornate	3.043831698596477	0.10794937843456864	True
1941	brooch	simple	intricate	3.043831698596477	0.08372482261620462	True
1942	bow	straight	drawn	20.948214828968045	0.26634507812559605	True
1943	bow	straight	curved	20.948214828968045	10.82373857498169	True
1944	shell	smooth	jagged	30.973264575004574	0.006685670086881146	True
1946	ear	open	shut	0.650430703535676	0.018262719095218927	True
1947	turf	grass	cement	12.352615594863892	0.03490812086965889	True
1948	turf	grass	dirt	12.352615594863892	0.9644133038818836	True
1950	broom	long	tiny	0.49489708617329603	0.04147648287471384	True
1951	broom	long	puny	0.49489708617329603	0.060556019889190786	True
1952	crib	empty	full	2.6384908705949783	0.1633143168874085	True
1953	crib	empty	occupied	2.6384908705949783	0.0028531441785162315	True
1954	owl	extinct	alive	12.782026827335358	0.16007006634026766	True
1955	incubator	open	closed	2.5786269456148148	1.5694491565227509	True
1956	incubator	open	locked	2.5786269456148148	0.23379416670650244	True
1957	dogfood	edible	toxic	1.3206198811531067	0.04981766687706113	True
1958	dogfood	edible	poisonous	1.3206198811531067	0.10107550770044328	True
1959	dogfood	edible	inedible	1.3206198811531067	0.7278522476553917	True
1960	penguin	large	huge	1.5106771141290665	0.2452525775879621	True
1961	raft	empty	full	24.296090006828308	1.558990590274334	True
1962	rattlesnake	extinct	existing	9.60141271352768	3.421016288029932e-05	True
1963	rattlesnake	extinct	prevalent	9.60141271352768	0.0006018996373313713	True
1964	ice cream	good	bad	2.247873693704605	0.12004852760583162	True
1966	gun	empty	full	4.511382430791856	0.03938924346584827	True
1967	book	fiction	non-fiction	2.3599341511726384	0.007207110320450737	True
1968	book	fiction	true	2.3599341511726384	0.16223363345488906	True
1969	vacuum	empty	full	3.130050376057625	0.12969807721674442	True
1970	wine	strong	weak	0.780642731115222	0.024483571178279817	True
1972	barrel	long	tiny	6.392280012369156	0.015494912804570047	True
1973	barrel	long	small	6.392280012369156	0.4122907761484385	True
1974	computer	here	missing	1.1896488256752489	0.27605006471276283	True
1976	bottle	open	closed	3.82629856467247	1.4141827821731567	True
1977	cupcake	edible	toxic	3.080536425113678	0.0017800191926653497	True
1978	cupcake	edible	poisonous	3.080536425113678	0.019289695774205032	True
1979	cupcake	edible	inedible	3.080536425113678	0.08918699459172785	True
