User ID	Word	Associative Bias	perplexity	id	min_k	makeSense	antonym1	antonym2	antonym3
XH7FWCGRRXDJ	gum	bitter	358.08800833272187	705	3	Yes	sweet		
DZ76R6HPTQH4	cardigan	long	716.8128557706277	1004	3	Yes	cut	normal	shortened
FWD4Z73KK6F6	shell	transparent	364.0140545090459	1216	5	Yes	solid		
R7AZQKJ2FQVT	granola	edible	1073.8497167733572	320	1	Yes			
FWD4Z73KK6F6	wheat	edible	388.22017774725924	761	3	Yes	inedible	toxic	dangerous
XH7FWCGRRXDJ	mulch	dry	129.67078526873345	310	5	Yes	wet		
XH7FWCGRRXDJ	lightning bug	extinct	392.26108169331366	1296	5	Yes	alive		
XH7FWCGRRXDJ	parsley	edible	249.88072299347232	156	1	Yes	inedible		
FWD4Z73KK6F6	cocoon	transparent	491.2535792778702	1474	5	Yes	solid		
XH7FWCGRRXDJ	satellite	visible	505.98628849049436	881	3	Yes	invisible		
DZ76R6HPTQH4	cork	elastic	1218.3796040102752	1926	5	Yes	dry	dried	heated
XH7FWCGRRXDJ	cauliflower	edible	143.26771372446552	76	1	Yes	inedible		
XH7FWCGRRXDJ	luggage	empty	216.21486927068105	427	3	Yes	full		
XH7FWCGRRXDJ	string cheese	edible	510.0761421038713	256	1	Yes	inedible		
7G7NZEEGPR4K	tree trunk	straight	201.41970886539607	390	3	Yes	crooked	bent	curved
XH7FWCGRRXDJ	lemonade	sweet	264.33950168224914	887	5	Yes	sour		
XH7FWCGRRXDJ	jar	empty	118.18302000230848	51	1	Yes	full		
XH7FWCGRRXDJ	crystal ball	empty	108.40745649283606	121	3	Yes	full		
XH7FWCGRRXDJ	bathtub	empty	181.666703703826	339	3	Yes	full		
FWD4Z73KK6F6	riser	vertical	402.6270242927114	781	3	Yes	horizontal	sideways	
XH7FWCGRRXDJ	hovercraft	amphibious	108.94613608518988	123	3	Yes	wind-driven		
XH7FWCGRRXDJ	modem	wireless	180.1221917641499	549	5	Yes	wired		
XH7FWCGRRXDJ	maple syrup	sweet	197.05559350005626	381	3	Yes	bland		
XH7FWCGRRXDJ	macadamia	rare	181.72891141435585	559	5	Yes	common		
XH7FWCGRRXDJ	tooth	sharp	346.59697550551965	688	3	Yes	dull		
FPMCK2P37RW2	odometer	digital	266.0617204001495	535	3	Yes	analog		
XH7FWCGRRXDJ	flamethrower	simple	43.83597704912248	20	8	Yes	complex		
XH7FWCGRRXDJ	veil	invisible	213.27393907889092	696	5	Yes	visible		
XH7FWCGRRXDJ	cushion	empty	246.06475435454868	829	5	Yes	full		
FPMCK2P37RW2	napkin	clean	262.97454677258384	531	3	Yes	dirty	soiled	messy
XH7FWCGRRXDJ	mandolin	portable	425.6382558535593	1355	5	Yes	stuck		
XH7FWCGRRXDJ	sauce	good	107.90050626204187	208	5	Yes	bad		
XH7FWCGRRXDJ	ladybug	small	197.24680782820982	627	5	Yes	large		
FPMCK2P37RW2	girl	dead	39.28199822917409	6	5	Yes	alive	healthy	
EZCVAWE2HAMP	pulpit	high	641.7587264803955	969	3	Yes	low	short	small
XH7FWCGRRXDJ	iron	strong	160.6382541351493	284	3	Yes	weak		
XH7FWCGRRXDJ	saucer	empty	178.7200436448444	112	1	Yes	filled		
FWD4Z73KK6F6	coffee pot	empty	68.62086804070816	40	3	Yes	full	overflowing	
XH7FWCGRRXDJ	lawnmower	portable	143.0731471580176	377	5	Yes	stuck		
XH7FWCGRRXDJ	bed	cold	74.77047473472092	78	5	Yes	warm		
FPMCK2P37RW2	thread	long	205.6430367230521	131	1	Yes	short	trimmed	
W9XTVGDF6CV4	bikini	optional	541.9690686876796	266	1	Yes	mandatory	compulsory	
XH7FWCGRRXDJ	crate	full	177.9506308276728	330	3	Yes	empty		
XH7FWCGRRXDJ	tube top	flat	395.50505729520063	775	3	Yes	curved		
76VNAHQ9VAC3	mulberry	poisonous	1008.4450560329117	1076	3	Yes	edible	safe	non-poisonous
2ZF2RAMFQQ3M	pom-pom	circular	259.83843246488414	874	5	Yes	rectangular	angular	angled
XH7FWCGRRXDJ	spider web	simple	334.4124357158439	672	3	Yes	complex		
XH7FWCGRRXDJ	hail	heavy	351.51176288275605	696	3	Yes	light		
XH7FWCGRRXDJ	tomato sauce	edible	156.9630215812539	89	1	Yes	inedible		
FPMCK2P37RW2	spaghetti	hot	224.3266174908294	733	5	Yes	cold	icy	frozen
XH7FWCGRRXDJ	sweet potato	edible	347.4422052224185	200	1	Yes	inedible		
EZCVAWE2HAMP	lizard	edible	684.6016963610822	1711	5	Yes	inedible	noxious	harmful
EZCVAWE2HAMP	potpie	small	526.906485827271	1543	5	Yes	large	massive	gigantic
FPMCK2P37RW2	hamburger	meat	570.6856166756469	270	1	Yes	vegetarian		
XH7FWCGRRXDJ	marshmallow	edible	456.17462713986237	244	1	Yes	inedible		
XH7FWCGRRXDJ	plastic film	transparent	394.0471099016305	225	1	Yes	opaque		
XH7FWCGRRXDJ	starfish	edible	240.7460669595612	487	3	Yes	inedible		
W9XTVGDF6CV4	cactus	large	577.8453864800631	1601	5	Yes	small		
W9XTVGDF6CV4	gargoyle	extinct	572.2472928030522	933	3	Yes	extant		
XH7FWCGRRXDJ	stereo	good	285.72621589473005	178	1	Yes	inaudible		
FWD4Z73KK6F6	chick	dead	135.8501485285354	209	3	Yes	alive	lively	chirping
76VNAHQ9VAC3	button	depressed	338.5806579127887	679	3	Yes	untouched	unpressed	
XH7FWCGRRXDJ	orangutan	extinct	82.03801139724854	107	5	Yes	alive		
A969KQ7EMVW3	basket	empty	123.48011036027842	57	1	Yes	brimming	full	stuffed
XH7FWCGRRXDJ	slot	open	147.65405821760734	402	5	Yes	closed		
C69D7VD39FKM	bonnet	long	748.8861857712295	1761	5	Yes	short	miniature	
XH7FWCGRRXDJ	bike	mine	136.81317306138763	213	3	Yes	theirs		
XH7FWCGRRXDJ	eggplant	edible	201.29105047555183	129	1	Yes	inedible		
XH7FWCGRRXDJ	tongue	sharp	170.22785954749403	506	5	Yes	soft		
XH7FWCGRRXDJ	paperweight	empty	95.2766371302835	88	3	Yes	full		
R7AZQKJ2FQVT	clam	edible	1215.3872292957058	329	1	Yes			
DZ76R6HPTQH4	measuring cup	circular	761.3097331997052	1768	5	Yes	square	heart	rectangle
XH7FWCGRRXDJ	cantaloupe	extinct	63.06608588366771	64	8	Yes	alive		
FWD4Z73KK6F6	air mattress	portable	455.7556566662743	1411	5	Yes	heavy	immobile	
XH7FWCGRRXDJ	scallop	amphibious	178.39207612065118	540	5	Yes	mollusk-like		
XH7FWCGRRXDJ	razor	sharp	161.54404533809378	94	1	Yes	dull		
EZCVAWE2HAMP	turtleneck	long	757.5443855346472	1019	3	Yes	short	small	little
W9XTVGDF6CV4	gravy	edible	603.1626352584551	1624	5	Yes	inedible	unpalatable	
XH7FWCGRRXDJ	stool	cold	303.3392621592411	1025	5	Yes	warm		
XH7FWCGRRXDJ	drawer	open	156.94820281218432	271	3	Yes	closed		
XH7FWCGRRXDJ	anvil	heavy	326.1292942868192	661	3	Yes	light		
XH7FWCGRRXDJ	pedometer	accurate	270.6691732331527	169	1	Yes	inaccurate		
FPMCK2P37RW2	parsley	poisonous	224.43628573773103	444	3	Yes	delicious	edible	tasty
XH7FWCGRRXDJ	applesauce	edible	277.7668076999925	935	5	Yes	inedible		
XH7FWCGRRXDJ	duck	extinct	511.1445230900897	1513	5	Yes	alive		
XH7FWCGRRXDJ	punch	strong	318.9006791000961	646	3	Yes	mild		
3MMFR6RXMZM2	pill	poison	361.66399821073264	207	1	Yes	medicine	sugar	
XH7FWCGRRXDJ	washcloth	wet	277.22680673064116	933	5	Yes	dry		
XH7FWCGRRXDJ	dough	thin	435.4127458028018	1370	5	Yes	thick		
XH7FWCGRRXDJ	sausage	edible	506.9068578175171	883	3	Yes	inedible		
DZ76R6HPTQH4	filter	transparent	727.3469721089917	1747	5	Yes	opaque	solid	sheer
FPMCK2P37RW2	ice cream	cold	55.3129294698298	22	3	Yes	melted	softened	
FWD4Z73KK6F6	vending machine	empty	74.12994089950641	108	8	Yes	full	stuffed	overflowing
FPMCK2P37RW2	bracket	empty	378.2655514617168	754	3	Yes	full	used	occupied
XH7FWCGRRXDJ	bowl	empty	99.31452893884615	29	1	Yes	full		
XH7FWCGRRXDJ	screen	blank	55.98834943863943	23	3	Yes	full		
XH7FWCGRRXDJ	juicer	empty	68.97105501026125	64	5	Yes	full		
FPMCK2P37RW2	tripod	circular	982.1773946509703	1867	5	Yes	rectangular	square	
FWD4Z73KK6F6	mail	anonymous	446.3842269721611	828	3	Yes	identifiable		
FPMCK2P37RW2	peach	fruit	951.0474655257848	1859	5	Yes	colouring		
EZCVAWE2HAMP	chickpea	extinct	764.8953572487293	1772	5	Yes	extant	living	existing
FWD4Z73KK6F6	drink	alcoholic	309.6176691730812	628	3	Yes	non-alcoholic	water	lemonade
XH7FWCGRRXDJ	hula hoop	traditional	205.6449978972284	667	5	Yes	new		
XH7FWCGRRXDJ	rhinoceros	large	49.31519367012188	18	5	Yes	small		
XH7FWCGRRXDJ	baby	alive	60.5650096085868	58	8	Yes	dead		
XH7FWCGRRXDJ	sheath	long	492.74307311866477	1479	5	Yes	short		
XH7FWCGRRXDJ	life jacket	optional	232.80141074889042	147	1	Yes	mandatory		
XH7FWCGRRXDJ	lava	volcanic	515.2144026650559	1520	5	Yes	petrified		
XH7FWCGRRXDJ	stilt	long	414.330818770243	793	3	Yes	short		
FPMCK2P37RW2	hairspray	expensive	265.41079644377544	533	3	Yes	cheap	affordable	ordinary
NFN2M74RPJ2Q	chinchilla	long	191.94929248461102	121	1	Yes	short	small	
XH7FWCGRRXDJ	ear	large	461.5472475288073	1427	5	Yes	small		
XH7FWCGRRXDJ	trunk	long	294.2700353146442	992	5	Yes	short		
XH7FWCGRRXDJ	ruler	sovereign	656.655632093301	285	1	Yes	democratic		
EGZANDYA4C6Q	walnut	edible	1179.272281677091	327	1	Yes	inedible	toxic	
XH7FWCGRRXDJ	seal	unique	238.55396348399472	798	5	Yes	common		
XH7FWCGRRXDJ	cot	warm	299.6191787913856	1010	5	Yes	cold		
XH7FWCGRRXDJ	stove	hot	114.60077893967264	44	1	Yes	cold		
W9XTVGDF6CV4	buckle	round	549.1528340928478	1574	5	Yes	straight		
FWD4Z73KK6F6	drill	simple	232.34849374297275	763	5	Yes	complex	hard	
XH7FWCGRRXDJ	stalagmite	hard	298.48736622334144	1006	5	Yes	soft		
FPMCK2P37RW2	slide	easy	235.9586140555397	467	3	Yes	hard	difficult	challenging
XH7FWCGRRXDJ	shovel	long	331.7222173760659	1127	5	Yes	short		
DZ76R6HPTQH4	cucumber	edible	829.75886913334	1039	3	Yes	putrid	oozing	soft
XH7FWCGRRXDJ	clarinet	rare	347.4874369919937	690	3	Yes	ubiquitous		
XH7FWCGRRXDJ	roulette wheel	endless	182.97205198773102	340	3	Yes	ending		
XH7FWCGRRXDJ	star fruit	poisonous	426.0726090578356	806	3	Yes	edible		
FWD4Z73KK6F6	cot	empty	123.88651912561022	286	5	Yes	full	sagging	
XH7FWCGRRXDJ	sheet	blank	258.4835308977994	161	1	Yes	full		
XH7FWCGRRXDJ	man	alone	89.31661242710537	132	5	Yes	accompanied		
XH7FWCGRRXDJ	tool	simple	250.3856045293467	840	5	Yes	complex		
XH7FWCGRRXDJ	charcoal	hot	255.1957279467161	855	5	Yes	cold		
FWD4Z73KK6F6	cigarette butt	empty	175.49309160192712	327	3	Yes	full	stuffed	
FWD4Z73KK6F6	rag	clean	213.4156499743572	419	3	Yes	dirty	greasy	used
FPMCK2P37RW2	toucan	extinct	462.26659820304405	844	3	Yes	common	existent	alive
FPMCK2P37RW2	batter	out	268.95303715970886	541	3	Yes	safe		
XH7FWCGRRXDJ	lobster	edible	456.61248942587264	839	3	Yes	inedible		
DZ76R6HPTQH4	rudder	vertical	636.8923627669634	1659	5	Yes	fallen	falling	tipped
XH7FWCGRRXDJ	vial	open	235.1435122605388	775	5	Yes	closed		
FPMCK2P37RW2	stick	long	222.59585941930504	143	1	Yes	short	broken	halved
JE2PZ3NEZGRZ	diamond	hard	398.12968043030156	1307	5	Yes	soft		
EZCVAWE2HAMP	peach	edible	714.2014638818988	1003	3	Yes	toxic	inedible	poisonous
XH7FWCGRRXDJ	taxi	here	110.4516559842848	219	5	Yes	missing		
XH7FWCGRRXDJ	bow	long	203.92287749713927	397	3	Yes	short		
JE2PZ3NEZGRZ	razor	long	360.98636896376564	1208	5	Yes	short	tiny	small
DZ76R6HPTQH4	llama	large	827.9455659215109	1810	5	Yes	baby	small	little
R7AZQKJ2FQVT	macaroni	edible	598.9355517940218	948	3	Yes			
EZCVAWE2HAMP	cactus	small	522.7370173232383	1532	5	Yes	large	huge	massive
XH7FWCGRRXDJ	blind	free	295.8793875135932	1001	5	Yes	expensive		
EZCVAWE2HAMP	javelin	long	576.6276905289225	936	3	Yes	short	stubby	tiny
W9XTVGDF6CV4	asparagus	edible	558.1516710165	923	3	Yes	inedible	unpalatable	
C69D7VD39FKM	zebra	extinct	725.5536679531883	296	1	Yes	plentiful	alive	active
2ZF2RAMFQQ3M	hook	long	257.1144833538688	514	3	Yes	short	stumpy	stubby
FPMCK2P37RW2	shopping basket	empty	149.7615212174434	248	3	Yes	full	filled	occupied
XH7FWCGRRXDJ	bow	straight	215.97951868938588	426	3	Yes	bent		
FWD4Z73KK6F6	lamppost	tall	661.4234813208723	1685	5	Yes	short	stubby	
EZCVAWE2HAMP	harp	musical	694.9609570735745	1719	5	Yes	discordant	dissonant	harsh
FWD4Z73KK6F6	fire alarm	sound	105.90786551159049	115	3	Yes	square	triangular	
R7AZQKJ2FQVT	foot	mobile	858.6599712759288	1046	3	Yes	ambulatory		
XH7FWCGRRXDJ	moss	alive	291.74286142221456	979	5	Yes	dead		
JE2PZ3NEZGRZ	snowsuit	optional	321.4274429539796	1088	5	Yes	mandatory	required	
XH7FWCGRRXDJ	bomb	here	115.5342510467764	151	3	Yes	there		
C69D7VD39FKM	hinge	vertical	714.485545567484	1736	5	Yes	horizontal	slanted	flat
FWD4Z73KK6F6	chocolate	delicious	101.048498619133	177	5	Yes	awful	horrible	terrible
XH7FWCGRRXDJ	cordon bleu	common	229.0998302137561	746	5	Yes	uncommon		
FWD4Z73KK6F6	cream cheese	popular	376.1002850991608	748	3	Yes	unpopular		
W9XTVGDF6CV4	spatula	long	997.432767797845	1074	3	Yes	short		
DZ76R6HPTQH4	seahorse	marine	828.0707254624907	1811	5	Yes			
XH7FWCGRRXDJ	corn	sweet	213.63099048568387	699	5	Yes	bitter		
HWDQZR3ZTFRN	cash register	open	89.6361779557857	23	1	Yes	closed	shut	sealed
JE2PZ3NEZGRZ	eagle	large	321.50025375992817	1089	5	Yes	small	tiny	
FWD4Z73KK6F6	ice-cream cone	edible	68.0049604513551	37	3	Yes	toxic	inedible	fatal
XH7FWCGRRXDJ	slide	free	316.35561093534665	1074	5	Yes	expensive		
XH7FWCGRRXDJ	man	there	67.75023591503809	79	8	Yes	here		
FWD4Z73KK6F6	tambourine	wooden	85.62480453123646	172	8	Yes	metal	copper	
EZCVAWE2HAMP	aquarium	large	530.6644324678524	1546	5	Yes	small	tiny	inconsequential
QHKQ32WVQEGN	chute	straight	560.746232953062	1582	5	Yes	curved	crooked	bent
FWD4Z73KK6F6	cream	thick	494.1065388718833	869	3	Yes	thin	skinny	
DZ76R6HPTQH4	plum	edible	744.2423167261705	1015	3	Yes	sweating	leafy	infested
QHKQ32WVQEGN	antenna	circular	1039.0351102720883	1887	5	Yes	vertical	straight	linear
XH7FWCGRRXDJ	bassinet	large	100.12706879438404	101	3	Yes	small		
XH7FWCGRRXDJ	fireplace	empty	161.5789437893042	470	5	Yes	full		
XH7FWCGRRXDJ	scoop	simple	370.6514830430435	1247	5	Yes	complex		
2VHW4RE6AKTN	brush	thick	185.34774665463752	347	3	Yes	thin	sparse	meager
FPMCK2P37RW2	makeup	perfect	126.90746205852436	299	5	Yes	flawed	poor	ugly
7G7NZEEGPR4K	pipe	hollow	316.83416738120314	189	1	Yes	solid	full	filled
W9XTVGDF6CV4	strainer	portable	533.1134253993943	907	3	Yes	portable		
XH7FWCGRRXDJ	shower	empty	149.03346747099104	245	3	Yes	full		
XH7FWCGRRXDJ	man	dead	31.650527952247227	0	1	Yes	alive		
XH7FWCGRRXDJ	turnstile	open	60.84924374512595	45	5	Yes	closed		
XH7FWCGRRXDJ	pipe	hollow	316.83416738120314	190	1	Yes	filled		
XH7FWCGRRXDJ	handle	long	282.8987753759579	577	3	Yes	short		
XH7FWCGRRXDJ	hole	there	118.33025207552635	163	3	Yes	here		
FWD4Z73KK6F6	weed	edible	422.2389251702186	803	3	Yes	toxic	inedible	poisonous
XH7FWCGRRXDJ	hot chocolate	cold	81.05475486317498	104	5	Yes	hot		
FWD4Z73KK6F6	vegetable	edible	445.03635494807816	1393	5	Yes	inedible	toxic	poisonous
FPMCK2P37RW2	button	depressed	338.5806579127887	678	3	Yes	unpressed	undisturbed	
DZ76R6HPTQH4	shrimp	poisonous	855.7370450443127	1044	3	Yes	healthy	nutritious	tasty
FPMCK2P37RW2	hose	elastic	1027.6706452479593	1883	5	Yes	inelastic	fixed	solid
XH7FWCGRRXDJ	vial	full	144.1133479049259	380	5	Yes	empty		
FPMCK2P37RW2	juice	bitter	255.17747557862447	510	3	Yes	fresh	sweet	refreshing
XH7FWCGRRXDJ	torso	flat	438.63735467536657	816	3	Yes	curved		
7G7NZEEGPR4K	fireplace	open	197.67116777708182	382	3	Yes	closed	sealed	
FPMCK2P37RW2	pastry	edible	520.6196125187919	894	3	Yes	rotten	spoiled	poisonous
XH7FWCGRRXDJ	bag	empty	66.29368593549488	7	1	Yes	full		
NFN2M74RPJ2Q	peanut butter	edible	190.20731062303003	119	1	Yes	inedible	stale	unpalatable
EZCVAWE2HAMP	cement mixer	portable	924.1916011575432	312	1	Yes	unhappy	irremovable	nonmobile 
FWD4Z73KK6F6	screen	empty	77.39862245486465	12	1	Yes	full	clogged	stuffed
FWD4Z73KK6F6	turkey	edible	391.55711689719976	1294	5	Yes	inedible	rotten	molly
XH7FWCGRRXDJ	meat	tender	137.47392427792968	353	5	Yes	tough		
XH7FWCGRRXDJ	ambulance	here	51.574715848135604	18	3	Yes	there		
XH7FWCGRRXDJ	star fruit	fruit	516.6095017795739	1522	5	Yes	fake		
DZ76R6HPTQH4	tripod	portable	789.0327580617321	1783	5	Yes	glued	nailed	screwed
FWD4Z73KK6F6	hay	cold	208.54664934079943	678	5	Yes	warm	hot	scalding
FWD4Z73KK6F6	pearl	there	362.7574594298565	715	3	Yes	gone	missing	
XH7FWCGRRXDJ	skirt	long	187.9153279188129	356	3	Yes	short		
FWD4Z73KK6F6	coffin	open	101.58800086863394	105	3	Yes	closed	shut	sealed
FWD4Z73KK6F6	sorbet	edible	329.4354551127612	195	1	Yes	rotten	molly	toxic
XH7FWCGRRXDJ	wrist	free	261.48855462267056	527	3	Yes	chained		
XH7FWCGRRXDJ	test tube	hollow	326.3842757299434	662	3	Yes	filled		
XH7FWCGRRXDJ	trap	there	157.08207152949973	273	3	Yes	elsewhere		
XH7FWCGRRXDJ	watermelon	edible	662.0539333993569	286	1	Yes	inedible		
XH7FWCGRRXDJ	mirror	there	165.71146093810802	295	3	Yes	here		
FPMCK2P37RW2	orange rind	edible	193.4067150275313	124	1	Yes	inedible	bitter	sour
FWD4Z73KK6F6	wafer	thin	211.91322040960569	134	1	Yes	thick	heavy	girth
76VNAHQ9VAC3	chimney	tall	370.59210302567084	737	3	Yes	short	small	tiny
XH7FWCGRRXDJ	videogame	real	278.84890351170793	567	3	Yes	fake		
FPMCK2P37RW2	chalkboard	empty	261.0145489798245	526	3	Yes	covered	full	used
XH7FWCGRRXDJ	beard	short	239.5779838496744	486	3	Yes	long		
XH7FWCGRRXDJ	noose	sharp	368.99419295864317	1237	5	Yes	soft		
EGZANDYA4C6Q	headdress	optional	1187.2282855279248	328	1	Yes	mandatory	required	necessary
XH7FWCGRRXDJ	cashew	sweet	183.8226832231536	564	5	Yes	bitter		
XH7FWCGRRXDJ	game	endless	180.9574168968955	338	3	Yes	ending		
A969KQ7EMVW3	iguana	extinct	84.62724534263951	67	3	Yes	alive	dormant	
XH7FWCGRRXDJ	stick	heavy	179.72779266574182	547	5	Yes	light		
XH7FWCGRRXDJ	bacon	good	150.43386894900405	251	3	Yes	terrible		
XH7FWCGRRXDJ	stew	good	95.00058749260576	87	3	Yes	bad		
XH7FWCGRRXDJ	gem	gold	197.57806383573399	629	5	Yes	ruby		
XH7FWCGRRXDJ	saw	sharp	287.32062569061037	587	3	Yes	dull		
76VNAHQ9VAC3	granite	abundant	1049.3532272640587	1892	5	Yes	rare	sparse	uncommon
FPMCK2P37RW2	earwig	poisonous	543.4855920902432	1568	5	Yes	delicious	edible	
XH7FWCGRRXDJ	fudge	good	206.62990186149312	672	5	Yes	bad		
XH7FWCGRRXDJ	awning	long	493.2637804821979	868	3	Yes	short		
XH7FWCGRRXDJ	granite	hard	272.17501925168864	551	3	Yes	soft		
XH7FWCGRRXDJ	cummerbund	common	107.58131443122488	206	5	Yes	uncommon		
XH7FWCGRRXDJ	plant	poisonous	205.58254368742973	402	3	Yes	edible		
XH7FWCGRRXDJ	birdhouse	free	237.37523575872345	791	5	Yes	expensive		
XH7FWCGRRXDJ	defibrillator	portable	64.76966767562838	5	1	Yes	stuck		
FWD4Z73KK6F6	container	empty	111.39349828462328	38	1	Yes	full	stuffed	overflowing
FPMCK2P37RW2	bowl	round	280.4524066979584	572	3	Yes	square	rectangular	flat
EGZANDYA4C6Q	tulip	edible	1122.0525112685525	323	1	Yes	inedible	toxic	
C69D7VD39FKM	bun	edible	744.8934557071758	298	1	Yes	molly	stale	rotted
FPMCK2P37RW2	barrette	long	292.08876420368296	982	5	Yes	short	broken	
FWD4Z73KK6F6	snorkel	portable	370.3273062567128	734	3	Yes	immobile	unlovable	
A969KQ7EMVW3	fire	dead	82.79637002258795	156	8	Yes	active		
FWD4Z73KK6F6	elbow	swollen	462.4897230358968	247	1	Yes	normal		
XH7FWCGRRXDJ	fishing pole	long	247.25302776383373	154	1	Yes	short		
XH7FWCGRRXDJ	cage	full	154.36552514589545	432	5	Yes	empty		
XH7FWCGRRXDJ	jelly bean	edible	285.9669256831395	179	1	Yes	inedible		
4FRFD66TK6XE	grater	large	369.13621204678964	732	3	Yes	small	tiny	little
XH7FWCGRRXDJ	first-aid kit	expensive	56.98094877679103	36	5	Yes	cheap		
DZ76R6HPTQH4	pita	circular	651.4774618133913	974	3	Yes	oblong	misshapen	misshapen
XH7FWCGRRXDJ	ring	rigid	508.09335831746284	1509	5	Yes	bendable		
XH7FWCGRRXDJ	sea urchin	edible	257.92972603786643	160	1	Yes	inedible		
XH7FWCGRRXDJ	pinecone	poisonous	105.41768107208382	196	5	Yes	edible		
XH7FWCGRRXDJ	soap	good	271.81109122018216	913	5	Yes	ineffective		
XH7FWCGRRXDJ	woman	pregnant	65.40437806197022	53	5	Yes	infertile		
FWD4Z73KK6F6	inkwell	empty	115.86239758633043	48	1	Yes	full	overflowing	stuffed
XH7FWCGRRXDJ	squirrel	small	386.77248572123045	758	3	Yes	enormous		
XH7FWCGRRXDJ	soup	cold	114.8165599452972	245	5	Yes	hot		
XH7FWCGRRXDJ	fire	there	105.74184811870913	198	5	Yes	here		
XH7FWCGRRXDJ	razor blade	straight	199.98103595135376	641	5	Yes	bent		
C69D7VD39FKM	stem	hollow	733.1348218432414	1011	3	Yes	solid	full	
XH7FWCGRRXDJ	tray	full	117.65357967275035	160	3	Yes	empty		
DZ76R6HPTQH4	mast	tall	611.739473918582	950	3	Yes	flattened	flat	down
XH7FWCGRRXDJ	tongue	soft	214.57759414847703	420	3	Yes	hard		
XH7FWCGRRXDJ	pocketknife	long	252.9217370157	849	5	Yes	short		
EZCVAWE2HAMP	clover	edible	734.1468718202126	297	1	Yes	inedible	inedible	toxic
XH7FWCGRRXDJ	cashew	edible	265.50813718383273	164	1	Yes	bitter		
76VNAHQ9VAC3	pug	important	988.9927795050172	1869	5	Yes	unimportant	inconsequential	immaterial
XH7FWCGRRXDJ	xylophone	musical	152.81692070739916	255	3	Yes	fake		
FWD4Z73KK6F6	ear	small	382.1868022182082	756	3	Yes	large	huge	enormous
FPMCK2P37RW2	rim	round	402.85843573848007	1318	5	Yes	sharp	square	angular
XH7FWCGRRXDJ	creme brulee	poisonous	86.78131243991636	128	5	Yes	edible		
FPMCK2P37RW2	fur coat	long	213.3672155635172	418	3	Yes	short	small	
XH7FWCGRRXDJ	jet	empty	151.66594242808827	254	3	Yes	full		
XH7FWCGRRXDJ	mitten	edible	587.7923668011534	943	3	Yes	inedible		
XH7FWCGRRXDJ	shoelace	long	183.62565619884631	342	3	Yes	short		
DZ76R6HPTQH4	hovercraft	portable	611.8894261517744	1633	5	Yes			
XH7FWCGRRXDJ	tick	here	431.57136300289545	1366	5	Yes	elsewhere		
JE2PZ3NEZGRZ	straw	long	312.45339983360316	1056	5	Yes	short	small	
XH7FWCGRRXDJ	bread	good	113.43887145867129	137	3	Yes	stale		
FWD4Z73KK6F6	paddle	long	404.2269549964454	783	3	Yes	short	small	tiny
FWD4Z73KK6F6	zucchini	edible	41.0071738986514	11	8	Yes	inedible	toxic	poisonous
XH7FWCGRRXDJ	stair	straight	456.92242407344077	1417	5	Yes	winding		
XH7FWCGRRXDJ	seahorse	extinct	346.83306188722605	1168	5	Yes	alive		
FPMCK2P37RW2	tomato	edible	465.390844679429	248	1	Yes	rotten	poisoned	toxic
XH7FWCGRRXDJ	lemonade	good	168.04428129406318	302	3	Yes	bad		
FWD4Z73KK6F6	pet food	available	371.5303930255269	738	3	Yes	unavailable	gone	
FWD4Z73KK6F6	golf club	private	215.8385754125436	423	3	Yes	public	open	
XH7FWCGRRXDJ	mattress	warm	134.67968633016486	66	1	Yes	cold		
DZ76R6HPTQH4	pear	fruit	860.956725876747	1826	5	Yes	artificial	fake	toy
FWD4Z73KK6F6	credit card	valid	85.43458925742873	118	5	Yes	invalid	expired	fake
FWD4Z73KK6F6	creme brulee	common	100.58205228016482	176	5	Yes	rare	uncommon	
XH7FWCGRRXDJ	terrarium	large	199.6872620282524	384	3	Yes	small		
XH7FWCGRRXDJ	pie	cold	169.30227619557502	499	5	Yes	warm		
XH7FWCGRRXDJ	vent	open	204.39941346277385	399	3	Yes	closed		
EZCVAWE2HAMP	typewriter	portable	724.5586464702617	1009	3	Yes	nonmovable	stationary	fixed
FWD4Z73KK6F6	twig	long	415.2051896635096	230	1	Yes	short	tiny	stubby
DZ76R6HPTQH4	bun	round	876.3987741210608	1054	3	Yes	square	rectangular	oval
XH7FWCGRRXDJ	crate	heavy	187.11052156969882	352	3	Yes	light		
XH7FWCGRRXDJ	breakfast	free	360.01461867689784	709	3	Yes	expensive		
XH7FWCGRRXDJ	can	empty	115.0959539774444	47	1	Yes	full		
FPMCK2P37RW2	stingray	poisonous	272.6096203243177	171	1	Yes	delicious	edible	safe
XH7FWCGRRXDJ	lamp	light	294.0801048608372	990	5	Yes	dark		
XH7FWCGRRXDJ	locker	empty	170.0368902860842	105	1	Yes	full		
XH7FWCGRRXDJ	mustache	short	408.1142209865985	1327	5	Yes	long		
EGZANDYA4C6Q	fern	edible	1010.1054024243781	318	1	Yes	inedible	toxic	indigestible
FWD4Z73KK6F6	bra	optional	446.0582558878192	826	3	Yes	mandatory	compulsory	
7G7NZEEGPR4K	dart	long	501.43332424178186	876	3	Yes	short		
EZCVAWE2HAMP	pedal	free	632.6949314735732	281	1	Yes	expensive	costly	pricey
XH7FWCGRRXDJ	shell	transparent	364.0140545090459	1218	5	Yes	opaque		
XH7FWCGRRXDJ	bag	open	104.7981074662568	194	5	Yes	closed		
